t,x,y,z,dx,dy,dz,xdes,ydes,zdes,phi,theta,psi,psides,v_des_x,v_des_y,v_des_z,ex,ey,ez
14.6376371383667,0.8604505677789074,0.5099955539159597,0.0,0.2538808620176061,-0.4295382245582294,0.0,0.8601854807151927,0.5099813121740567,1.5,0.0,0.0,0.17453292519943295,0.3,0.25132792260855186,-0.4313366528392735,1.1027295450911982,0.00026508706371464186,1.424174190300942e-05,-1.5
14.643839359283447,0.8620172354880876,0.5073258534261527,0.0,0.2525978565113272,-0.4304426633043706,0.0,0.861762850411517,0.5073113340450984,1.5,0.0,0.0,0.17453292519943295,0.3,0.24997748330117042,-0.43228485920996795,1.1330845812684267,0.00025438507657060683,1.4519381054234337e-05,-1.5
14.649989128112793,0.8635628059297502,0.5046732099817699,0.0,0.25132171379961765,-0.43134035083152183,0.0,0.8633186977241227,0.5046591187721914,1.5,0.0,0.0,0.17453292519943295,0.3,0.2487251956123469,-0.43316178795275745,1.1239379105993172,0.00024410820562748015,1.4091209578515063e-05,-1.5
14.656131982803345,0.8650985822626226,0.5020178928560878,0.0,0.2500102005073564,-0.43226110000066625,0.0,0.8648646469776011,0.5020051218944975,1.5,0.0,0.0,0.17453292519943295,0.3,0.24741863749225465,-0.434074887662359,1.1231091045615853,0.00023393528502146932,1.2770961590247154e-05,-1.5
14.662387132644653,0.8666542824739267,0.4993083255486417,0.0,0.24870710546859065,-0.4331738449416948,0.0,0.8664304731166613,0.49929774208866445,1.5,0.0,0.0,0.17453292519943295,0.3,0.2460699235428987,-0.4350148948599129,1.1440910998000096,0.00022380935726540319,1.0583459977231424e-05,-1.5
14.668679237365723,0.8682109780346748,0.49657702446377305,0.0,0.24740458554916675,-0.4340838568250098,0.0,0.8679969995582583,0.49656944001605763,1.5,0.0,0.0,0.17453292519943295,0.3,0.24475339893783912,-0.43592953850360283,1.1513065054781095,0.0002139784764165764,7.584447715425213e-06,-1.5
14.674593687057495,0.8696664096788801,0.49400420075677354,0.0,0.24608065332433082,-0.43500644034195823,0.0,0.8694616695119385,0.49400041017140117,1.5,0.0,0.0,0.17453292519943295,0.3,0.24359080599296035,-0.43673466393098154,1.082607651894951,0.00020474016694160824,3.790585372365207e-06,-1.5
14.680891036987305,0.8712080305990118,0.4912592297995866,0.0,0.2448047094912327,-0.4358930324314991,0.0,0.8710128036810442,0.49126031370719,1.5,0.0,0.0,0.17453292519943295,0.3,0.24215496595711772,-0.4377248655902275,1.1531524213769813,0.00019522691796758362,-1.083907603394163e-06,-1.5
14.68763780593872,0.8728508669740723,0.4883122657067783,0.0,0.24349972362930572,-0.4367963560082706,0.0,0.872665054516299,0.48831926300942163,1.5,0.0,0.0,0.17453292519943295,0.3,0.24066171277377313,-0.4387487806825074,1.2359732558359031,0.00018581245777327116,-6.99730264330789e-06,-1.5
14.694167137145996,0.8744318519938076,0.4854541417062895,0.0,0.24213582824128374,-0.4377361034012388,0.0,0.8742546003399466,0.4854677062219897,1.5,0.0,0.0,0.17453292519943295,0.3,0.23939044802385948,-0.4396142315584153,1.1966310475590434,0.00017725165386095476,-1.356451570022621e-05,-1.5
14.700557708740234,0.8759702907769393,0.48265062377042645,0.0,0.2407357089182501,-0.4386959592770501,0.0,0.8758013427660508,0.4826717393935369,1.5,0.0,0.0,0.17453292519943295,0.3,0.23805006857115873,-0.440520986699155,1.1716711680959768,0.0001689480108885144,-2.1115623110468107e-05,-1.5
14.7070951461792,0.8775351402433659,0.47977658322631894,0.0,0.2393674097895971,-0.4396279996466926,0.0,0.877374379351225,0.479806417691607,1.5,0.0,0.0,0.17453292519943295,0.3,0.2366211606866333,-0.4414803289356174,1.1990905833360999,0.00016076089214089873,-2.9834465288036682e-05,-1.5
14.713583946228027,0.8790796080588363,0.47691801688393254,0.0,0.23802055909388384,-0.44053851573106256,0.0,0.878926442898519,0.47695734397717005,1.5,0.0,0.0,0.17453292519943295,0.3,0.23529558070272083,-0.4423615078268576,1.1906547435009067,0.00015316516031738114,-3.9327093237506716e-05,-1.5
14.720098733901978,0.8806213690663178,0.47404203601789063,0.0,0.23665560332017097,-0.44145427448721003,0.0,0.8804754150930282,0.4740918090589203,1.5,0.0,0.0,0.17453292519943295,0.3,0.2339204393585553,-0.4432672960156166,1.1959123905463864,0.00014595397328964754,-4.977304102965485e-05,-1.5
14.726972341537476,0.8822385850113202,0.4710013601951564,0.0,0.23527906024930315,-0.4423697109260305,0.0,0.8820995725091976,0.4710629938544216,1.5,0.0,0.0,0.17453292519943295,0.3,0.23239365634495995,-0.44426337702329355,1.262325011898661,0.0001390125021226707,-6.163365926514786e-05,-1.5
14.73360800743103,0.8837904674780925,0.46805978679959775,0.0,0.233869892135412,-0.4432973936219226,0.0,0.883657622884384,0.46813374746787895,1.5,0.0,0.0,0.17453292519943295,0.3,0.23108444731804842,-0.4451045905496334,1.219134857863371,0.00013284459370854762,-7.396066828119219e-05,-1.5
14.740360736846924,0.8853602486967802,0.4650601450179006,0.0,0.23246618100718788,-0.4442117545295145,0.0,0.8852331733724835,0.46514753440266937,1.5,0.0,0.0,0.17453292519943295,0.3,0.2296312251155414,-0.44602854543862597,1.241167759300837,0.00012707532429667712,-8.738938476876568e-05,-1.5
14.74715781211853,0.8869306207898336,0.4620345481457738,0.0,0.23103644292618322,-0.44513217100385094,0.0,0.8868088794889025,0.46213635569995704,1.5,0.0,0.0,0.17453292519943295,0.3,0.2281821753719887,-0.44693655878677,1.2498510135888712,0.0001217413009311219,-0.00010180755418320864,-1.5
14.753441333770752,0.8883735223041187,0.45923195151267365,0.0,0.22963261593519282,-0.4460232315916765,0.0,0.8882564223076421,0.45934793809184304,1.5,0.0,0.0,0.17453292519943295,0.3,0.22699364304286823,-0.44766713710746797,1.1558733818035671,0.00011709999647657732,-0.00011598657916939148,-1.5
14.759670495986938,0.8897954470244314,0.4564482796115029,0.0,0.2282690145101328,-0.4468774137776213,0.0,0.8896827880910751,0.45657916791558845,1.5,0.0,0.0,0.17453292519943295,0.3,0.22565231759539356,-0.4484829471433575,1.1463209276075086,0.00011265893335621335,-0.0001308883040855302,-1.5
14.76600694656372,0.891233458302802,0.4536114789001882,0.0,0.22694271200341684,-0.44769554767919856,0.0,0.8911248661778908,0.4537581656338939,1.5,0.0,0.0,0.17453292519943295,0.3,0.22427974197016007,-0.44930484173962365,1.1665273254794426,0.00010859212491121095,-0.00014668673370565877,-1.5
14.77217960357666,0.8926262683646169,0.4508431349720186,0.0,0.22564190086947397,-0.4484849753301497,0.0,0.8925210665486544,0.4510057048052192,1.5,0.0,0.0,0.17453292519943295,0.3,0.22304622795214854,-0.45002926930195675,1.1368123304715554,0.00010520181596251899,-0.0001625698332005654,-1.5
14.778487205505371,0.8940412280793927,0.448009303813433,0.0,0.22432609583923405,-0.4492723527283126,0.0,0.8939390077083573,0.4481886327177403,1.5,0.0,0.0,0.17453292519943295,0.3,0.22167153074045112,-0.4508258621795971,1.1621234715643787,0.0001022203710353553,-0.00017932890430727433,-1.5
14.78453803062439,0.8953905570399163,0.445286109853213,0.0,0.2229991668875866,-0.4500533244070592,0.0,0.8952908699953733,0.44548205138134067,1.5,0.0,0.0,0.17453292519943295,0.3,0.2204510231470589,-0.45151846770155063,1.115236366292793,9.968704454299537e-05,-0.0001959415281276855,-1.5
14.790509700775146,0.896714613226492,0.4425941335015752,0.0,0.22172292727988618,-0.4507911997277015,0.0,0.8966170131028482,0.44280687868926205,1.5,0.0,0.0,0.17453292519943295,0.3,0.21920589943470462,-0.4522135353905857,1.1010581306172975,9.760012364379289e-05,-0.0002127451876868247,-1.5
14.796663761138916,0.8980712316338332,0.4398154565452082,0.0,0.22044281777407151,-0.45151928842391115,0.0,0.8979752964501937,0.4400458691604623,1.5,0.0,0.0,0.17453292519943295,0.3,0.2178457151114913,-0.4529609773148863,1.1351237032440196,9.593518363948395e-05,-0.00023041261525408308,-1.5
14.803241729736328,0.8995129088683205,0.4368406952713926,0.0,0.2191675458977516,-0.4522309934690076,0.0,0.8994177409126634,0.4370900677567053,1.5,0.0,0.0,0.17453292519943295,0.3,0.21638529717898722,-0.4537481677975876,1.2138126881207467,9.516795565711611e-05,-0.0002493724853127044,-1.5
