t,x,y,z,dx,dy,dz,xdes,ydes,zdes,phi,theta,psi,psides,v_des_x,v_des_y,v_des_z,ex,ey,ez
21.776368856430054,-0.9942424287366528,-0.10666216397093896,-0.2,-0.055578028955966356,0.49960334974691106,0.08666666666666667,-0.994239248609793,-0.1071835646161959,1.5,0.0,0.0,1.0297442586766545,0.3,-0.05267288867251041,0.4998164010267386,1.705151728596675,-3.1801268598474763e-06,0.0005214006452569364,-1.7
21.782379388809204,-0.9945679099505231,-0.10365863440285727,-0.2,-0.05415181107739623,0.49971107027065814,0.09000000000000001,-0.9945568734731587,-0.1041951314951679,1.5,0.0,0.0,1.0297442586766545,0.3,-0.051277141866538735,0.49990190536189927,1.6869091707604624,-1.1036477364445574e-05,0.0005364970923106283,-1.7
21.788170099258423,-0.9948730917174023,-0.10076437509943646,-0.2,-0.05270195592673249,0.4998107449512166,0.09000000000000001,-0.9948543862470698,-0.10131510334084445,1.5,0.0,0.0,1.0297442586766545,0.3,-0.04992687504922643,0.49997676815310904,1.6289382236065844,-1.8705470332558427e-05,0.0005507282414079911,-1.7
21.794373512268066,-0.9951912790500723,-0.09766329912079959,-0.2,-0.05129230186275852,0.4998983581805823,0.09000000000000001,-0.9951638499223798,-0.098228874612647,1.5,0.0,0.0,1.0297442586766545,0.3,-0.04830653782781836,0.5000570580829988,1.7391143015449337,-2.742912769249095e-05,0.0005655754918474087,-1.7
21.800071716308594,-0.9954752595991194,-0.09481431917202522,-0.2,-0.049836851581194504,0.4999785771993357,0.09000000000000001,-0.9954396745688706,-0.09539315643284334,1.5,0.0,0.0,1.0297442586766545,0.3,-0.04708945462674464,0.5001081094523004,1.6052283988507108,-3.55850302488081e-05,0.0005788372608181158,-1.7
21.805989980697632,-0.9957619459830063,-0.0918549069731961,-0.2,-0.048440955834596476,0.500047311896136,0.09000000000000001,-0.9957175968549133,-0.0924471054899837,1.5,0.0,0.0,1.0297442586766545,0.3,-0.045577136910025275,0.5001653139545421,1.6641971151113997,-4.434912809292424e-05,0.0005921985167876009,-1.7
21.81186079978943,-0.9960378218961076,-0.08891885069495098,-0.2,-0.04699104312152943,0.5001101604966138,0.09000000000000001,-0.9959846767195628,-0.08952387245772973,1.5,0.0,0.0,1.0297442586766545,0.3,-0.04414257775552895,0.5002112696669078,1.6520216795463607,-5.314517654475548e-05,0.0006050217627787541,-1.7
21.817829132080078,-0.9963099960903556,-0.0859337202798519,-0.2,-0.04560305643076629,0.5001615643579167,0.09000000000000001,-0.9962473956906611,-0.08655129449970918,1.5,0.0,0.0,1.0297442586766545,0.3,-0.0426950743818943,0.5002487340447592,1.678425977596841,-6.260039969452347e-05,0.0006175742198572809,-1.7
21.823715686798096,-0.9965698183907565,-0.08298921593195702,-0.2,-0.04413826301581617,0.5002084392220697,0.09000000000000001,-0.9964978246048442,-0.08361869143805842,1.5,0.0,0.0,1.0297442586766545,0.3,-0.041262348503403774,0.5002794579943488,1.6571084111775332,-7.199378591238315e-05,0.0006294755061014012,-1.7
21.82971215248108,-0.9968258674767009,-0.07998950503821732,-0.2,-0.04270000021360901,0.5002464872353386,0.09000000000000001,-0.9967440535805544,-0.08063058756951359,1.5,0.0,0.0,1.0297442586766545,0.3,-0.03975950305205654,0.5003039766683545,1.6868324717161602,-8.18138961464765e-05,0.000641082531296272,-1.7
21.83598303794861,-0.9970844723676835,-0.07685232282623462,-0.2,-0.04123897531245154,0.5002773895691542,0.09000000000000001,-0.9969919662642871,-0.07750496245061082,1.5,0.0,0.0,1.0297442586766545,0.3,-0.03814926216486051,0.5003219001511874,1.760416425874369,-9.250610339639476e-05,0.0006526396243762,-1.7
21.842297315597534,-0.9973352988676041,-0.07369327848997835,-0.2,-0.03972370457344027,0.500301778271297,0.09000000000000001,-0.9972316910165051,-0.07435693936924523,1.5,0.0,0.0,1.0297442586766545,0.3,-0.03659953290645306,0.5003312601410185,1.7724892966911319,-0.00010360785109897463,0.000663660879266878,-1.7
21.848607540130615,-0.9975761565582906,-0.07053615297372781,-0.2,-0.038169432707790045,0.5003190456535201,0.09000000000000001,-0.9974613315350734,-0.07121019654711165,1.5,0.0,0.0,1.0297442586766545,0.3,-0.03503609567893652,0.5003337095296616,1.7719228660126967,-0.0001148250232171355,0.0006740435733838396,-1.7
21.85468602180481,-0.9977985983738001,-0.06749491257992163,-0.2,-0.0365949635834167,0.5003289566072892,0.09000000000000001,-0.9976731493751859,-0.06817834711840746,1.5,0.0,0.0,1.0297442586766545,0.3,-0.03357041354134112,0.5003298237342655,1.7106308115541153,-0.00012544899861421932,0.0006834345384858359,-1.7
21.86092972755432,-0.9980175568971702,-0.0643709893060651,-0.2,-0.035068680708910234,0.5003315978016486,0.09000000000000001,-0.9978811301583728,-0.06506343115643853,1.5,0.0,0.0,1.0297442586766545,0.3,-0.031950272310277396,0.5003190372292948,1.7551852587381565,-0.00013642673879743494,0.0006924418503734403,-1.7
21.86723780632019,-0.9982289969299493,-0.0612148838791091,-0.2,-0.033518927176851676,0.5003275234977407,0.09000000000000001,-0.998081379003509,-0.061915756366646285,1.5,0.0,0.0,1.0297442586766545,0.3,-0.03035669797064816,0.5003015934705711,1.7728666330569958,-0.00014761792644024663,0.0007008724875371825,-1.7
21.873397827148438,-0.998425865823717,-0.058132921858615384,-0.2,-0.03195912794075556,0.5003168181447105,0.09000000000000001,-0.998267345748535,-0.05884136650499253,1.5,0.0,0.0,1.064650843716541,0.3,-0.028862426235083522,0.5002793445012594,1.733857194576954,-0.00015852007518191158,0.0007084446463771488,-1.7
21.879164934158325,-0.9986011270456285,-0.05524763826924116,-0.2,-0.030389798838669695,0.5002999917337084,0.09000000000000001,-0.9984328675078968,-0.05596256856112492,1.5,0.0,0.0,1.064650843716541,0.3,-0.02748868503540072,0.5002546940763062,1.6294335492769083,-0.00016825953773169644,0.0007149302918837627,-1.7
21.885576725006104,-0.9987864444915363,-0.052039956879379214,-0.2,-0.028902603080377468,0.5002785440160457,0.09000000000000001,-0.9986071465180036,-0.05276141509825449,1.5,0.0,0.0,1.064650843716541,0.3,-0.025660267354456118,0.500215798392559,1.802051424549353,-0.00017929797353266608,0.0007214582188752733,-1.7
21.892048835754395,-0.9989633733998965,-0.04880228382926244,-0.2,-0.027337126208313453,0.5002499456567082,0.09000000000000001,-0.9987726563512717,-0.04952959645529654,1.5,0.0,0.0,1.064650843716541,0.3,-0.024050225216062274,0.5001744909619804,1.818698051668006,-0.0001907170486248333,0.0007273126260341004,-1.7
21.898149967193604,-0.9991203741764206,-0.04575040640009538,-0.2,-0.025733059201973038,0.5002149944769485,0.09000000000000001,-0.9989191021447789,-0.0464825490939211,1.5,0.0,0.0,1.064650843716541,0.3,-0.02262914431926165,0.5001336066151613,1.720089718792685,-0.00020127203164177487,0.0007321426938257172,-1.7
21.904604196548462,-0.9992760063790652,-0.04252216460775067,-0.2,-0.024113212296593346,0.5001746319899002,0.09000000000000001,-0.9990639048991639,-0.04325868615242976,1.5,0.0,0.0,1.064650843716541,0.3,-0.020819333896193812,0.5000773431565249,1.8149670687242783,-0.00021210147990136097,0.0007365215446790904,-1.7
